time,signal
0.962,-0.5514275445628347
0.963,-0.5691845844394061
0.964,-0.6000364497935686
0.965,-1.0722036367737708
0.966,-0.4812725460819773
0.967,-0.9441813233834158
0.968,-0.5180253277436109
0.969,-0.5439723818544548
0.97,-0.589986298660051
0.971,-0.5783411391940401
0.972,-1.2445111504244017
0.973,-0.8590475612805855
0.974,-0.8483329210847188
0.975,-0.9285490003301418
0.976,-0.7614549698395232
0.977,-1.5575238396109519
0.978,-1.5378947220074215
0.979,-1.0262966668111764
0.98,-1.5182777604922846
0.981,-1.2039324335481365
0.982,-1.530338218989076
0.983,-1.2795784879607441
0.984,-1.2805594915029639
0.985,-1.1933523754857596
0.986,-1.0098338735333083
0.987,-0.6719750071015184
0.988,-1.2105157576839058
0.989,-0.6610476929180467
0.99,-0.49371282610417144
0.991,-0.4990576356717675
0.992,-0.35764769342961167
0.993,0.03027689559471991
0.994,-0.6778473342882616
0.995,-0.8742964274333601
0.996,-0.8534126156395541
0.997,-0.9981431212895155
0.998,-0.7302922080176764
0.999,-0.38061701882774357
1.0,-0.7170110584824116
1.0010000000000001,-1.133057473730788
1.002,-0.564757226736512
1.0030000000000001,-0.7787590836399222
1.004,-0.6668811699167354
1.0050000000000001,-0.6289980448810337
1.006,-0.893518667622404
1.0070000000000001,-0.7915179074425293
1.008,-0.5573253318841414
1.0090000000000001,-0.6144258436837025
1.01,-0.502306908452651
1.0110000000000001,-1.0539424177341354
1.012,-1.0769791584570723
1.0130000000000001,-0.8183226427338075
1.014,-0.5734700867597216
1.0150000000000001,-0.6387396609205829
1.016,-0.6338075222521568
1.0170000000000001,-0.34988386239768776
1.018,-0.6011582383324117
1.0190000000000001,-0.6174858057035043
1.02,-0.9839011583176366
1.0210000000000001,-0.9433544905292397
1.022,-0.8398602363682042
1.0230000000000001,-0.7648580352056622
1.024,-0.21336409443522064
1.025,-0.3610295636688393
1.026,-0.2830783847228324
1.027,0.1441966685008773
1.028,-0.3885514323659913
1.029,-1.0864384106343272
1.03,-0.8348070055684245
1.031,-0.6628092711676801
1.032,-1.2966482369754297
1.033,-0.6447998261846156
1.034,-0.8483327402096342
1.035,-0.9472054616062495
1.036,-1.2409026654545483
1.037,-0.8596904493490727
1.038,-1.0620564515509168
1.039,-0.5665835169215984
1.04,-0.6094577485234025
1.041,-0.6381661235617024
1.042,-0.6733012583064821
1.043,-1.1790971499065377
1.044,-1.4077350209038935
1.045,-1.362190567332207
1.046,-1.1173167995994955
1.047,-0.4773369575711151
1.048,-0.718581868434655
1.049,-0.6880871304820961
1.05,-0.23758867244011772
1.051,-0.5902717505399613
1.052,-0.839640870429305
1.053,-0.8631830534910836
1.054,-1.1633072292780695
1.055,-1.482883832002223
1.056,-1.2704984592172737
1.057,-1.0053541781869173
1.058,-0.8807753063599976
1.059,-1.013639820056064
1.06,-0.6987201517529695
1.061,-0.4354038258631284
1.062,-0.3359965974673116
1.063,-0.3609641703284787
1.064,-0.6437082999720635
1.065,-1.1445190877499154
1.066,-1.0674386068142365
1.067,-1.0402810715653152
1.068,-0.7240578421419049
1.069,-0.6427661797222236
1.07,-0.5572034903061405
1.071,-0.994007149360771
1.072,-1.3527528215777884
1.073,-1.3178265825196833
1.074,-1.204400795817057
1.075,-0.7917760850014918
1.076,-0.8740473786365209
1.077,-1.1312959806897531
1.078,-0.9532772888712102
1.079,-1.0448744823703981
1.08,-0.8460873921041793
1.081,-0.6429736268733013
1.082,-0.4049739883196979
1.083,-0.5851391667862167
1.084,-0.409783163406276
1.085,-0.28500547585532665
1.086,-0.9185585314207997
1.087,-0.3720058355418177
1.088,-0.15301018224061003
1.089,-0.5836615722257761
1.09,-0.5378739176901803
1.091,-0.7992901312583743
1.092,-0.6343274106886341
1.093,-1.005009702573258
1.094,-1.5044966188322078
1.095,-1.098951686115864
1.096,-0.8934627740686618
1.097,-0.584864525678648
1.098,-0.6398162068463014
1.099,-0.8805893151977625
1.1,-0.42279898452787695
1.101,-0.7037836689197708
1.102,-0.7064537242131459
1.103,-0.7413280365077793
1.104,-0.8950706567596507
1.105,-0.15304990032779542
1.106,-0.40615858126684923
1.107,-0.6943831150100098
1.108,-0.7013306953782525
1.109,-0.7854539357042445
1.11,-0.9056749594703585
1.111,-0.6134641364725668
1.112,-0.6290743091484288
1.113,-0.7039957887184272
1.114,-1.0998699277559
1.115,-0.8951471593197367
1.116,-0.8634333485064452
1.117,-0.8974029285358124
1.118,-0.9361842885981153
1.119,-0.9372895238545591
1.12,-0.8732049676420237
1.121,-1.2562736898973303
1.122,-0.5845315835712818
1.123,-0.7736845315873133
1.124,-0.9746963442957659
1.125,-0.9718274277945456
1.1260000000000001,-0.8661783808702974
1.127,-1.202672169999138
1.1280000000000001,-1.3868164796416658
1.129,-0.8167408051365321
1.1300000000000001,-0.8525227655330199
1.131,-0.6342469588853245
1.1320000000000001,-0.8462091142186875
1.133,-1.2645777570278411
1.1340000000000001,-1.3804699914318408
1.135,-1.6770503256940255
1.1360000000000001,-1.1782930673600074
1.137,-1.226979135059656
1.1380000000000001,-1.4915016059682742
1.139,-1.1716457181368876
1.1400000000000001,-1.216165852892304
1.141,-1.017878688778861
1.1420000000000001,-1.010371171275366
1.143,-0.7600762955288214
1.1440000000000001,-0.6960028983648038
1.145,-0.8115148537436043
1.1460000000000001,-0.9321984006049724
1.147,-0.697319948068964
1.1480000000000001,-0.9157038541257454
1.149,-0.9401695377053354
1.1500000000000001,-0.8382588196937615
1.151,-1.371356098921007
1.1520000000000001,-0.8398123354774422
1.153,-0.4572101289258379
1.154,0.3742359804782929
1.155,0.05664264652969497
1.156,-0.4181187935924357
1.157,-0.3307220758138122
1.158,-0.22000424973262256
1.159,-0.5335038197096805
1.16,-0.4659503993415695
1.161,-1.1062050155258432
1.162,-0.9510080945422116
1.163,-1.1318781825037634
1.164,-0.46247819035709814
1.165,-0.7920089315675946
1.166,-0.9053514830342979
1.167,-0.604920772881852
1.168,-0.28134449056769917
1.169,-0.7325387537482352
1.17,-0.9017825108981385
1.171,-1.0926770797198864
1.172,-0.8724181591948746
1.173,-0.1752129405264744
1.174,-0.4109742148447795
1.175,-0.4487362886910999
1.176,-0.4402342173101824
1.177,-0.922274147676057
1.178,-0.7619965892055384
1.179,-0.29273496462219284
1.18,-0.6581982960452183
1.181,-0.5050243134843008
1.182,-0.7054641227755195
1.183,-1.0161604710634462
1.184,-0.5564695017826722
1.185,-0.5259739980611794
1.186,-0.5936197193507472
1.187,-0.7759287946949807
1.188,-0.5652959714901289
1.189,-0.5193612376351849
1.19,-0.6657408483040311
1.191,-0.8937951563131556
1.192,-0.46245105295391176
1.193,-0.4493250665217448
1.194,-0.4806706526123296
1.195,-0.7184438758503606
1.196,-0.572847043294274
1.197,-0.6056508064323843
1.198,-0.7605611104425241
1.199,-0.756066092616547
1.2,-0.4746717226180339
1.201,-0.4006712643194001
1.202,-0.683489073664772
1.203,-0.9310311545817382
1.204,-1.1717586245217706
1.205,-1.2944501468111034
1.206,-1.4164343073067052
1.207,-1.1295941772968425
1.208,-0.9480708431177578
1.209,-0.5366174111060189
1.21,-0.6408241344482031
1.211,-0.6819709266261191
1.212,-0.7443297055450683
1.213,-0.486091660673813
1.214,-0.5503469374347314
1.215,-1.2091516362932475
1.216,-0.9659808327002648
1.217,-0.7076645090057376
1.218,-0.8553090993988035
1.219,-1.2752472151429428
1.22,-0.6558035005009486
1.221,-0.7667969924286764
1.222,-0.23337650079492495
1.223,-0.5604913794072341
1.224,-0.4481804729642904
1.225,-0.42703454000665847
1.226,-0.8736555645480801
1.227,-0.5781981958095996
1.228,-0.9643417010447932
1.229,-1.3663726103304077
1.23,-0.699951891042992
1.231,-0.755877935089696
1.232,-1.154140884461051
1.233,-1.0567642678836568
1.234,-0.9096907579545813
1.235,-1.2494195629656137
1.236,-0.9328334537091657
1.237,-1.0312425360102946
1.238,-0.5426122139030799
1.239,-0.8570028219572965
1.24,-0.4214466173448164
1.241,-0.475981472154468
1.242,-0.06344829236257199
1.243,-0.5537937600235175
1.244,-0.5600520095619462
1.245,-0.3326235948034751
1.246,-0.7919074191398242
1.247,-0.9073221481786631
1.248,-0.47451405288828685
1.249,-1.0559163001131995
1.25,-0.5593635382147933
1.2510000000000001,-0.2651973437233122
1.252,-0.7990466838652643
1.2530000000000001,-0.5123571497713653
1.254,-0.9145478726101623
1.2550000000000001,-0.2681859249973523
1.256,-0.6178542056577616
1.2570000000000001,-0.30032165230639996
1.258,-0.9232482783191194
1.2590000000000001,-1.2876853113604156
1.26,-0.7010159197438512
1.2610000000000001,-0.2669041192875866
1.262,-0.06262630132314095
1.2630000000000001,-0.5946498572953671
1.264,-0.4526139328371723
1.2650000000000001,-0.48925766510044083
1.266,-0.2601443002643883
1.2670000000000001,-0.4224357530839314
1.268,-0.3301017662361379
1.2690000000000001,-0.20604422636291253
1.27,-0.18105532312160139
1.2710000000000001,-0.20906338699604293
1.272,-0.35812697415097716
1.2730000000000001,-0.40933229056249476
1.274,-0.0827631006295666
1.2750000000000001,0.11131344616212346
1.276,-0.16943736246531466
1.2770000000000001,-0.44815303692703523
1.278,-0.5538985859290054
1.2790000000000001,-0.4186809568995095
1.28,-0.6132374723112847
1.281,-0.5899921076542665
1.282,-0.8364734367765789
1.283,-0.6530449879569744
1.284,-1.3301518921868682
1.285,-0.8803515295234001
1.286,-1.0556111776538684
1.287,-1.0618677363947695
1.288,-0.8069570679781581
1.289,-1.1385924367798237
1.29,-1.3561927484023861
1.291,-0.8576280489047483
1.292,-1.062310391798699
1.293,-0.5043826806053519
1.294,-0.9235009658688352
1.295,-0.2452820251446867
1.296,-0.907818572307397
1.297,-0.8354572871664243
1.298,-0.28458968435467924
1.299,-0.3126932029653632
1.3,-0.4463701978792884
1.301,-0.4186128514153504
1.302,-0.10795615038487633
1.303,-0.12631953789961398
1.304,-0.17984259477979436
1.305,-0.5686830682881536
1.306,-0.5095528322126465
1.307,-1.002532252782487
1.308,-0.590592872845982
1.309,-0.46666311830197804
1.31,-0.5495167796691498
1.311,-0.9235984806129792
1.312,-0.4222938988974094
1.313,-0.34989471721340526
1.314,-0.16978083454440782
1.315,-0.24998035348992428
1.316,-0.37971154359843606
1.317,-0.07333400843444365
1.318,-0.1570233589169445
1.319,-0.2975267733657152
1.32,-0.037152005622201334
1.321,-0.2425218116844422
1.322,0.11648906968531142
1.323,0.1364204720114251
1.324,0.12467752954972439
1.325,0.022029850163816866
1.326,-0.041532380695876225
1.327,-0.2789612600351763
1.328,0.0654326774395444
1.329,0.010954781851630124
1.33,-0.20911845415658037
1.331,-0.12673291307951187
1.332,-0.019509119742678216
1.333,-0.10330695193831202
1.334,0.012773856455321586
1.335,-0.12724494555622864
1.336,0.2350033307530639
1.337,-0.173605835847037
1.338,-0.09701106978145863
1.339,0.1394552543659548
1.34,0.27130721612357356
1.341,0.030403360719425232
1.342,-0.293025094521877
1.343,-0.5706482087895488
1.344,0.2784857647141362
1.345,0.4079707480753083
1.346,0.044319243913830186
1.347,-0.600976528443566
1.348,-0.8972596484378641
1.349,-0.8163779375173456
1.35,-0.47054637722394066
1.351,-0.654087745517351
1.352,-0.39602060456600663
1.353,-0.3363573770766727
1.354,0.033492916789476856
1.355,-0.4960032219464079
1.356,-0.1442132226429288
1.357,0.13122034941753768
1.358,-0.13320906465687618
1.359,-0.25260042953277756
1.36,-0.0005706398098547227
1.361,0.4553844362266979
1.362,0.4879547269574568
1.363,0.4336484035744431
1.364,0.18567770053423505
1.365,0.23148458766655533
1.366,-0.4466176228268324
1.367,-0.15473548965825068
1.368,0.0833565506017277
1.369,0.511999338229939
1.37,0.310955887074417
1.371,0.15945062459137593
1.372,0.03906651988586429
1.373,0.362706699301367
1.374,-0.051247526712578956
1.375,-0.10884675190830109
1.3760000000000001,-0.41100038383227255
1.377,0.09903644409089846
1.3780000000000001,0.09583204253487437
1.379,-0.19550384206220617
1.3800000000000001,-0.008354686477364037
1.381,0.33314675789394843
1.3820000000000001,0.48138941715885664
1.383,0.6805193983723058
1.3840000000000001,0.45256858169851133
1.385,0.38639742612642747
1.3860000000000001,0.2434148696196624
1.387,0.13596464551359738
1.3880000000000001,-0.2599103501241665
1.389,-0.22726577349043509
1.3900000000000001,-0.08105660466823256
1.391,-0.40089408887258127
1.3920000000000001,0.04993644030961264
1.393,-0.15024648636422952
1.3940000000000001,-0.096195587293706
1.395,-0.035070448451274217
1.3960000000000001,-0.011835320195238946
1.397,-0.11841884483351454
1.3980000000000001,0.08866199325398849
1.399,-0.17131682401930212
1.4000000000000001,0.07974319296996724
1.401,-0.1787908433573862
1.4020000000000001,0.04246791324985283
1.403,-0.2374043359149447
1.4040000000000001,-0.47907607210893366
1.405,0.4040851495099226
1.4060000000000001,0.8070684839229951
1.407,0.37326000398710946
1.408,0.4057534154893624
1.409,0.4670444828107201
1.41,0.36490254567264435
1.411,-0.045764385276822
1.412,0.573280988896235
1.413,0.5137188124489274
1.414,0.725246829732586
1.415,0.7204271785905817
1.416,0.9437595330663398
1.417,0.6418424347245969
1.418,0.734161658695151
1.419,1.1110356553524965
1.42,0.7393189301136108
1.421,1.0467114243885314
1.422,0.633906424306781
1.423,0.419632184509532
1.424,0.1650007267227911
1.425,0.15079724200913647
1.426,0.5226775632223901
1.427,0.5368944636333571
1.428,0.500884481921164
1.429,0.9598704839848278
1.43,0.7789183795714526
1.431,0.63645333220771
1.432,0.5216775606804241
1.433,0.5904799584210367
1.434,0.44467731290884016
1.435,0.6666131772168967
1.436,0.4950467680826067
1.437,0.193885685988828
1.438,0.00928012912234974
1.439,0.018736087504034576
1.44,-0.22243207914698993
1.441,0.06365330259555985
1.442,0.27847359155276524
1.443,0.0669177655533034
1.444,0.1822848836453551
1.445,-0.1278803908790413
1.446,-0.03253110553750134
1.447,0.33801779151444883
1.448,0.23173870752753906
1.449,0.5251149347092507
1.45,0.6011272858284292
1.451,0.9878210010206352
1.452,0.9165925916829196
1.453,1.2642973833749804
1.454,1.1420896377648246
1.455,1.0267657740024743
1.456,0.39759746035157
1.457,0.6088079668704429
1.458,0.694390088175492
1.459,0.8860325437452041
1.46,0.8908510387764991
1.461,0.6777207533920349
1.462,0.9350999804325097
1.463,-0.14489734077476074
1.464,0.5030397487187963
1.465,0.12008824137777499
1.466,0.417929630547293
1.467,-0.08227319378792605
1.468,-0.11058942409813353
1.469,-0.0025501918245283833
1.47,-0.18283670060163554
1.471,0.1670175711388197
1.472,-0.09099050202052916
1.473,-0.0014379519005368671
1.474,0.1355577583894264
1.475,0.42739549127569537
1.476,0.6485607655327079
1.477,-0.06577633928460672
1.478,-0.12884058730663261
1.479,-0.04082215572423051
1.48,-0.1328830615691256
1.481,-0.1429538613516751
1.482,0.7227746660809079
1.483,0.1589479018431034
1.484,-0.18370033784638595
1.485,0.3017377082070322
1.486,0.17353308376441656
1.487,-0.06497824390186108
1.488,-0.3325342467680057
1.489,0.18340065830459862
1.49,-0.18720270470708245
1.491,0.010462625616950279
1.492,0.5307815315597433
1.493,0.291220292396126
1.494,0.45778120015564694
1.495,0.6328195542362494
1.496,0.7695375726085628
1.497,0.18426286668515982
1.498,-0.08013648483170781
1.499,0.11133597090445206
1.5,0.11038303664624287
1.5010000000000001,-0.036012664920519875
1.502,0.4068279408822842
1.5030000000000001,0.4493052492666813
1.504,0.347501661587449
1.5050000000000001,0.5749443271825931
1.506,0.31583987201483216
1.5070000000000001,0.8151325995846256
1.508,0.46019628971505055
1.5090000000000001,0.3881318101339423
1.51,0.47017488806879915
1.5110000000000001,0.524909589409972
1.512,-0.18844350011010233
1.5130000000000001,0.2084286743718689
1.514,-0.19386467183916611
1.5150000000000001,0.012307507542777305
1.516,0.1164567454171288
1.5170000000000001,-0.12903218274960462
1.518,0.07499384906623696
1.5190000000000001,0.13848556379424154
1.52,0.11562989740795032
1.5210000000000001,0.4255682101098002
1.522,0.1807305865653956
1.5230000000000001,0.09523173489203154
1.524,0.4401788678664195
1.5250000000000001,0.24300365479135078
1.526,0.4401901226964471
1.5270000000000001,0.12161027759929932
1.528,-0.1412432208646077
1.5290000000000001,-0.1821221154357055
1.53,-0.0916822253382206
1.5310000000000001,0.12176768033558241
1.532,0.278057308770423
1.5330000000000001,-0.21354730316838005
1.534,-0.2738551911349052
1.5350000000000001,0.3373096779558837
1.536,0.07186421603754486
1.537,0.5315596420324649
1.538,0.123521723210611
1.539,0.21714879804325338
1.54,0.5149684463274976
1.541,0.38901074431964516
1.542,0.3716170820975319
1.543,4.490288688011046e-05
1.544,-0.0811998115336007
1.545,-0.3053729302585405
1.546,-0.4890465050352391
1.547,-0.8574266881363372
1.548,-0.259082374242357
1.549,0.0726646902951163
1.55,-0.44387195235435023
1.551,-0.7379709163112459
1.552,-0.7479350549007975
1.553,-0.5790479563877171
1.554,-0.44021833735069976
1.555,-0.7724322200452997
1.556,-0.7847716746497791
1.557,-0.29068013876903565
1.558,-0.0824649405481363
1.559,-0.1641803195070324
1.56,-0.40812014518536216
1.561,-0.5129738211249093
1.562,-0.540240241077641
1.563,-0.3531797855871751
1.564,-0.49341130876012396
1.565,-0.23206388748624462
1.566,-0.26488134876662794
1.567,-0.6332087151369773
1.568,-0.8588819794842474
1.569,-0.65250890298679
1.57,-0.963947628752955
1.571,-0.43492132579817216
1.572,-0.4499252401731565
1.573,-0.32823799445796
1.574,-0.24855606219284887
1.575,0.22923984683808885
1.576,-0.15938406161896465
1.577,-0.6899000566094619
1.578,-0.35485164098342137
1.579,-0.19970617753136383
1.58,-0.8514270157393162
1.581,-1.012825545754487
1.582,-0.22903718715164312
1.583,-0.4502760129003809
1.584,0.09328821011709582
1.585,0.13426906837726366
1.586,-0.29077837140224494
1.587,0.005665454373655343
1.588,-0.028892204091792023
1.589,-0.5725691580886307
1.59,-0.41307314565287295
1.591,-0.34831169259057915
1.592,-0.5018116290806485
1.593,-0.056914168984856295
1.594,-0.020584354584594067
1.595,0.1004636583402041
1.596,0.5105905557091941
1.597,-0.06843033899281248
1.598,-0.19494846906958732
1.599,-0.6469364940243931
1.6,-0.4036884589540993
1.601,-0.3979194435643659
1.602,-0.12228439366241162
1.603,-0.1542208457740003
1.604,0.06298824915810769
1.605,0.1129188613151424
1.606,0.22354414332738326
1.607,0.050717420510241695
1.608,0.07455170808341038
1.609,0.27364592467733784
1.61,0.00324066272909021
1.611,-0.12656217165961586
1.612,0.5966921801802652
1.613,0.5637930497498586
1.614,0.19575916247567487
1.615,0.19888245243638447
1.616,0.28739871328789024
1.617,-0.04205615160161247
1.618,-0.33402556744124157
1.619,-0.2854781202799311
1.62,-0.3124096965247197
1.621,-0.4589669922083264
1.622,-0.07712713700547663
1.623,-0.2191003133477754
1.624,-0.37880295435920697
1.625,-0.11641983513701315
1.6260000000000001,-0.0533954471038838
1.627,-0.12809790747161368
1.6280000000000001,0.7225887125874042
1.629,0.5037553386900909
1.6300000000000001,0.2951235993801802
1.631,0.5526459347037638
1.6320000000000001,0.0034341617724737428
1.633,0.2984187341618332
1.6340000000000001,0.44862958002448583
1.635,0.30272831542594414
1.6360000000000001,-0.2870214329288973
1.637,0.07899245185820869
1.6380000000000001,0.059456084771010775
1.639,0.19101293281248216
1.6400000000000001,0.09387775915637658
1.641,0.08936459526108553
1.6420000000000001,0.24273191318930487
1.643,0.07080467282224112
1.6440000000000001,-0.08266582596205016
1.645,0.06455161094504575
1.6460000000000001,0.07996827755838465
1.647,-0.05013205662627593
1.6480000000000001,-0.243238432247726
1.649,0.1369602740469919
1.6500000000000001,-0.34872448857122523
1.651,0.09344150453072542
1.6520000000000001,0.09130594976937007
1.653,-0.1014296722359346
1.6540000000000001,0.2548487208444552
1.655,0.8490646522213929
1.6560000000000001,0.6400441934621858
1.657,0.1789152490747889
1.6580000000000001,0.05055476108380497
1.659,0.5990263922468518
1.6600000000000001,0.46712708703315853
1.661,0.33832678023733465
1.6620000000000001,0.511980302810273
1.663,0.42213101796492436
1.6640000000000001,0.3048192580072272
1.665,0.03634403056723201
1.666,0.2699688152134072
1.667,0.06218954492304557
1.668,-0.11303558843801087
1.669,0.22066741193671768
1.67,0.44169361458165923
1.671,0.3441471932298521
1.672,0.3183446037129136
1.673,0.23769837949485928
1.674,0.2743359434802328
1.675,0.3656285484036408
1.676,0.8080322688331516
1.677,0.36313230131198004
1.678,0.2854379173153956
1.679,0.309630110738048
1.68,-0.2013919624754917
1.681,-0.14075360134518544
1.682,-0.20922143065303594
1.683,0.23173628982475447
1.684,0.667148250894106
1.685,0.29868831698664955
1.686,-0.45147373166294313
1.687,-0.4101604955105107
1.688,0.08298303855629824
1.689,0.1343733281428635
1.69,0.15198399498830284
1.691,0.1762848424091552
1.692,0.19926584905951328
1.693,-0.4411233361038812
1.694,-0.09663330041457519
1.695,0.004273281031803522
1.696,-0.47481805204708827
1.697,-0.395431931873756
1.698,-0.08419423915584773
1.699,-0.49840830524925417
1.7,-0.08261622171778188
1.701,0.08945285926654417
1.702,0.10997529208065648
1.703,0.05417590561205099
1.704,0.6144934850948038
1.705,0.6136395219618063
1.706,0.27657550742153303
1.707,-0.008526326877380308
1.708,0.31522049749985803
1.709,-0.04567803169269469
1.71,-0.312250052144459
1.711,-0.4450052647274453
1.712,-0.4641978322700914
1.713,-0.5616645152718716
1.714,-0.590850448494089
1.715,0.003752125060204392
1.716,-0.11117044015303185
1.717,0.3485237593043856
1.718,-0.38180107914687084
1.719,-0.3460894061567506
1.72,0.22712953789636292
1.721,0.06939358500054582
1.722,-0.3278721243128394
1.723,-0.4057961375709264
1.724,-0.2436645129701483
1.725,-0.21960169366459978
1.726,-0.6537474105271759
1.727,-0.10669748130603646
1.728,-0.10114432824013153
1.729,-0.2335491258810534
1.73,-0.02253872477933766
1.731,-0.019780230541521504
1.732,-0.07633235050545994
1.733,-0.21726251880316236
1.734,0.26694477602864675
1.735,0.05243414526522927
1.736,-0.18329713220979804
1.737,-0.0896452407258922
1.738,0.07323279389458748
1.739,0.010619053086818042
1.74,-0.4760348194961949
1.741,0.3299724807793152
1.742,0.04852176791225027
1.743,0.2917334828838579
1.744,0.26253576200535866
1.745,0.2589701076207812
1.746,0.506774413926999
1.747,0.09102808511634708
1.748,-0.4039118425792229
1.749,-0.43471215623829873
1.75,0.3498878383634665
1.7510000000000001,-0.0658129128992937
1.752,-0.3151587229888517
1.7530000000000001,0.49859541770276183
1.754,0.44961945933652003
1.7550000000000001,0.23089727870641363
1.756,0.0037915407992312744
1.7570000000000001,0.2565753347077452
1.758,0.35985456690839435
1.7590000000000001,0.6689080789319317
1.76,0.16457494326769562
1.7610000000000001,0.17884291500616267
1.762,0.23978650970518367
1.7630000000000001,-0.04252511858414176
1.764,0.4178447452504176
1.7650000000000001,0.22997135638307087
1.766,-0.16189763690949854
1.7670000000000001,0.10644874727469245
1.768,-0.1776255752708813
1.7690000000000001,-0.10163844415091705
1.77,-0.5476155060353897
1.7710000000000001,-0.23559821722040036
1.772,-0.25389779240044436
1.7730000000000001,-0.06865362054298657
1.774,-0.2020780663039316
1.7750000000000001,0.13684170630100767
1.776,-0.1567587758258781
1.7770000000000001,0.004520781466909485
1.778,0.022160488326288807
1.7790000000000001,-0.7655231954514069
1.78,-0.3260659467740583
1.7810000000000001,0.525135455253759
1.782,0.23011114110707565
1.7830000000000001,0.17037794768196413
1.784,0.5341182837756346
1.7850000000000001,0.6636141214688822
1.786,0.394089585439071
1.7870000000000001,0.48001850452793016
1.788,0.7474754908800507
1.7890000000000001,0.6676114575164114
1.79,0.38415538149705
1.7910000000000001,0.40905186979321717
1.792,0.42205586887571567
1.793,0.30598441344862837
1.794,0.21186940209776084
1.795,0.13184697410649737
1.796,0.023775085312898736
1.797,0.20469316441378071
1.798,0.25985851875799615
1.799,-0.11107641097530707
1.8,-0.2512662717420953
1.801,-0.1901888304555936
1.802,-0.008814234970006218
1.803,0.31169321129739713
1.804,0.020216444175782167
1.805,-0.11581333979998099
1.806,-0.06693942888604609
1.807,-0.5438055143985928
1.808,-0.5181635045314922
1.809,-0.3302918943249336
1.81,0.22893293386028457
1.811,0.06281743575641896
1.812,-0.21754471560950694
1.813,-0.5361715469688692
1.814,-0.5841739129628913
1.815,-0.5925263013387875
1.816,-0.6570449177242019
1.817,-0.6205302354264001
1.818,-1.000330381719912
1.819,-0.8412667506301117
1.82,-0.9800411906623127
1.821,-1.2704079995895097
1.822,-0.6646136140324016
1.823,-0.28699308100279425
1.824,-0.333151295731353
1.825,-0.6610983566561708
1.826,-0.05512265487701484
1.827,-0.23166118240811429
1.828,-0.6927596996133971
1.829,-0.5574150542271453
1.83,-0.37143777080132495
1.831,0.14045134081096056
1.832,-0.33616356031357736
1.833,-0.861966676528367
1.834,-0.7376345783714212
1.835,-0.49853967025007906
1.836,0.12357560124984934
1.837,-0.2008337631122601
1.838,-0.6280176445775963
1.839,-0.5832335978489014
1.84,-0.342337277076888
1.841,-0.45948925858048106
1.842,0.008677528885608687
1.843,-0.08858124998478023
1.844,-0.07683157817104946
1.845,0.003728104321889525
1.846,-0.27528138098522015
1.847,-0.18738484842101277
1.848,-0.18802006986013042
1.849,-0.3428687355990729
1.85,-0.5647327333213965
1.851,0.10352591102548625
1.852,0.1315996029855112
1.853,-0.34649463415837384
1.854,-0.009926276018161317
1.855,-0.18049829194821454
1.856,0.14065727372553372
1.857,-0.45634838077647033
1.858,-0.12577358068391808
1.859,-0.2693559745886461
1.86,-0.42634135757501096
1.861,-0.31378319797971543
1.862,-0.3983149279677982
1.863,-0.09033503233261131
1.864,0.03972724860716914
1.865,-0.3306438421184051
1.866,-0.18747600214122462
1.867,-0.553724693201693
1.868,-0.3387316045173512
1.869,-0.47204863931665125
1.87,-0.49937165234732483
1.871,0.17648234534115126
1.872,-0.1276343245081445
1.873,-0.3644303666810864
1.874,-0.12927851839644922
1.875,-0.14560156506840982
1.8760000000000001,-0.21113075632240585
1.877,-0.33227860327114844
1.8780000000000001,-0.07213416327114008
1.879,-0.49222925048804456
1.8800000000000001,-0.6986701763263601
1.881,-0.6064259020019598
1.8820000000000001,-0.7610513806062091
1.883,-0.3563021318126162
1.8840000000000001,0.019819098759989107
1.885,0.2293321013336288
1.8860000000000001,0.35742409760617866
1.887,0.8716684809656925
1.8880000000000001,0.35726565231978746
1.889,0.2839768657745585
1.8900000000000001,-0.19695726921254764
1.891,-0.11028305814932127
1.8920000000000001,-0.220805923812341
1.893,-0.21482898993727917
1.8940000000000001,0.19387564478113095
1.895,-0.19974320313307226
1.8960000000000001,-0.07050881527846331
1.897,-0.5262628080352203
1.8980000000000001,-0.3535915916354597
1.899,-0.08481826438434914
1.9000000000000001,0.047010958614015164
1.901,-0.3094078607701492
1.9020000000000001,-0.3580882840779268
1.903,-0.03166172093432196
1.9040000000000001,-0.2940648401143451
1.905,-0.20929697827571114
1.9060000000000001,-0.15135220575814934
1.907,-0.5520286920878317
1.9080000000000001,-0.5265109584298481
1.909,-0.23280650379572243
1.9100000000000001,-0.27631777008728176
1.911,-0.5212349708044262
1.9120000000000001,-0.2141057248861945
1.913,-0.6958047116607076
1.9140000000000001,-0.8281868296242607
1.915,-0.8896606155995479
1.9160000000000001,-0.7992705534740835
1.917,-0.6075766490049445
1.9180000000000001,-0.41184306072920374
1.919,-0.7748968631720048
1.92,-0.9745591288103574
1.921,-1.2546506902246173
1.922,-0.5402812172761937
1.923,-0.25910521792638097
1.924,-0.23242075303731036
1.925,-0.7319009062947809
1.926,-0.6489747449716247
1.927,-0.6186021798240654
1.928,-0.14350922753119855
1.929,0.01983790083818282
1.93,0.012808125640567547
1.931,-0.6908517038157261
1.932,-0.8354156531083876
1.933,-0.5405939331538856
1.934,-0.24840370030971215
1.935,-0.04679547213377977
1.936,-0.31962071001636194
1.937,-0.3437069589114534
1.938,-0.49029585246380003
1.939,-0.3087909584995341
